Var1	A_1
179130	0.0731161235947575
179140	0.0731390216752091
179150	0.0731629665963319
179160	0.0731879568471458
179170	0.0732141337675588
179180	0.0732414953556606
179190	0.0732700387740258
179200	0.0732997623129086
179210	0.0733308812447742
179220	0.0733632502920526
179230	0.0733970118852101
179240	0.0734321674811561
179250	0.0734687146855979
179260	0.0735068002751791
179270	0.0735463505993872
179280	0.0735875143591916
179290	0.0736302174019575
179300	0.0736745360734223
179310	0.073720544295559
179320	0.0737682450846062
179330	0.073817647632224
179340	0.0738690377010696
179350	0.0739222092694926
179360	0.0739768179032017
179370	0.0740320503985916
179380	0.0740891527425142
179390	0.0741481461040289
179400	0.0742090798594505
179410	0.0742719836221957
179420	0.0743368939603709
179430	0.0744038406093281
179440	0.0744728622709651
179450	0.0745439898310039
179460	0.0746172567592599
179470	0.0746926951372919
179480	0.0747703376817041
179490	0.0748502283864779
179500	0.0749323796184896
179510	0.0750168346781673
179520	0.0751036432934415
179530	0.0751930703087815
179540	0.0752843007626989
179550	0.0753765227802742
179560	0.0754711546490906
179570	0.0755682068916634
179580	0.0756677215481543
179590	0.0757697094001649
179600	0.0758742071654722
179610	0.0759812435401311
179620	0.0760908322596358
179630	0.0762030033532856
179640	0.0763177738212926
179650	0.0764352010367927
179660	0.076555620425492
179670	0.0766761996417342
179680	0.0767989992380103
179690	0.0769244521412649
179700	0.0770525609239457
179710	0.0771833549274433
179720	0.0773168550772165
179730	0.0774530584276917
179740	0.0775920032942639
179750	0.0777336826669566
179760	0.0778784032863971
179770	0.0780231989689334
179780	0.0781699734513874
179790	0.078319474979567
179800	0.0784717054409343
179810	0.078626682689874
179820	0.0787844060421945
179830	0.0789448793480616
179840	0.0791081215119512
179850	0.0792742416430443
179860	0.0794395352736289
179870	0.0796075261442251
179880	0.0797782165380521
179890	0.0799516176923262
179900	0.08012771479163
179910	0.0803065192335787
179920	0.0804880250545993
179930	0.0806718734976204
179940	0.0808547915640719
179950	0.0810403137904873
179960	0.0812284423218011
179970	0.0814191589585228
179980	0.0816124496327281
179990	0.0818083057497892
180000	0.0820067476632959
180010	0.0822044342229315
180020	0.0824035721151892
180030	0.0826051350099695
180040	0.0828091050533388
180050	0.0830154534303223
180060	0.0832241683366191
180070	0.0834352101942449
180080	0.0836451051886152
180090	0.0838563304866604
180100	0.0840697313267791
180110	0.0842852827545592
180120	0.0845029417384568
180130	0.0847226803945032
180140	0.0849440651181685
180150	0.0851631836828675
180160	0.0853841859221681
180170	0.0856070432960273
180180	0.0858316901170045
180190	0.0860580966458153
180200	0.0862862160791624
180210	0.0865134682984913
180220	0.086739868217399
180230	0.0869677516945633
180240	0.087197058484348
180250	0.0874277243105374
180260	0.0876597174868899
180270	0.0878929401787712
180280	0.0881225832792158
180290	0.088353231947787
180300	0.0885848774054551
180310	0.0888174474526628
180320	0.0890508669617668
180330	0.0892850711035468
180340	0.0895179155241868
180350	0.0897486489932255
180360	0.0899798920524517
180370	0.0902115502552782
180380	0.0904435588416413
180390	0.0906758215929703
180400	0.0909082601510546
180410	0.0911371858599397
180420	0.0913648368798865
180430	0.0915923722180139
180440	0.0918196696924422
180450	0.0920466646409513
180460	0.0922732570561921
180470	0.0924993317303676
180480	0.0927210900512456
180490	0.0929412201736929
180500	0.0931605433233125
180510	0.0933789481016768
180520	0.0935963347012699
180530	0.0938125919738507
180540	0.0940276140511752
180550	0.0942394808869083
180560	0.0944470698018444
180570	0.0946532798147973
180580	0.094857827623548
180590	0.095060628307518
180600	0.0952615428819398
180610	0.0954604865056411
180620	0.0956573426299077
180630	0.0958507165131612
180640	0.096038931717592
180650	0.0962250063210955
180660	0.0964085756454653
180670	0.0965895432551679
180680	0.0967677756008492
180690	0.0969431799416062
180700	0.0971156443576203
180710	0.0972850589539014
180720	0.0974513131561864
180730	0.0976106675898428
180740	0.0977669271711048
180750	0.0979198439416696
180760	0.0980692521333463
180770	0.0982150422034995
180780	0.0983571136843543
180790	0.0984953810130529
180800	0.0986297303398453
180810	0.0987600777195958
180820	0.0988863354334508
180830	0.0990084052869281
180840	0.0991262169055215
180850	0.0992373839949808
180860	0.0993438650534396
180870	0.0994461242287958
180880	0.0995438985850058
180890	0.099637088302949
180900	0.0997256402883064
180910	0.0998094609786047
180920	0.0998885009409668
180930	0.099962695340909
180940	0.100031983473629
180950	0.100096301751221
180960	0.100155607618544
180970	0.100209853089847
180980	0.100258969231419
180990	0.100302927977874
181000	0.100341688981797
181010	0.100375213508508
181020	0.100403464580795
181030	0.100426405613191
181040	0.100444031336288
181050	0.100456294694691
181060	0.100463194159093
181070	0.100464714535584
181080	0.100460842542718
181090	0.100451565403147
181100	0.100436873614401
181110	0.100416787809584
181120	0.100391302295667
181130	0.100360423200017
181140	0.10032417682261
181150	0.100282563191279
181160	0.100235609514447
181170	0.100183343483564
181180	0.1001257860776
181190	0.100062982626542
181200	0.0999949380704885
181210	0.0999217333603849
181220	0.0998433768665632
181230	0.0997599205963018
181240	0.0996714347457182
181250	0.0995779451519318
181260	0.0994795221323579
181270	0.099376253990401
181280	0.0992683842892274
181290	0.0991557688418938
181300	0.0990361677712873
181310	0.0989114102538045
181320	0.0987820121803706
181330	0.098648069804586
181340	0.0985096460552861
181350	0.098366834520466
181360	0.0982197307524895
181370	0.0980684010922642
181380	0.0979129541522258
181390	0.0977534706314723
181400	0.0975903577838364
181410	0.0974229167331544
181420	0.0972483457625048
181430	0.0970700784348634
181440	0.0968882083142239
181450	0.096702818577236
181460	0.0965140457978762
181470	0.0963219684638915
181480	0.0961267220355162
181490	0.0959287235776201
181500	0.0957265076361855
181510	0.0955182052293942
181520	0.0953071254278691
181530	0.095093361856401
181540	0.0948770537191739
181550	0.0946582912572178
181560	0.0944372295471397
181570	0.0942144566905558
181580	0.0939854808375575
181590	0.0937531981991549
181600	0.0935190258303365
181610	0.0932830711334817
181620	0.0930454493726072
181630	0.092806424393467
181640	0.0925664191052955
181650	0.0923196031133062
181660	0.0920714021957532
181670	0.0918220874373804
181680	0.0915717781536648
181690	0.0913205902001692
181700	0.0910692513145727
181710	0.0908132887126996
181720	0.0905547732374077
181730	0.0902958318808547
181740	0.0900365684985259
181750	0.0897770834652633
181760	0.0895181640271579
181770	0.0892550489386723
181780	0.088990184051767
181790	0.0887255354004078
181800	0.0884611907481224
181810	0.0881974737540684
181820	0.0879347250552701
181830	0.0876667681581394
181840	0.0873991551084642
181850	0.0871323483925242
181860	0.086866443961629
181870	0.0866020619022322
181880	0.086336778735773
181890	0.0860683434531289
181900	0.0858011796388621
181910	0.0855353709885467
181920	0.0852712302290455
181930	0.0850090897132168
181940	0.0847434665399374
181950	0.0844782982181438
181960	0.0842148881118133
181970	0.0839532973915896
181980	0.0836942682957405
181990	0.083435393915123
182000	0.0831743247943836
182010	0.0829153781028258
182020	0.0826586031807638
182030	0.0824044267688046
182040	0.0821528595387895
182050	0.0818988159251607
182060	0.0816458686505798
182070	0.0813954046891962
182080	0.0811475098883304
182090	0.0809028527482912
182100	0.0806596747624268
182110	0.0804142964857443
182120	0.0801716593869306
182130	0.0799318003760026
182140	0.079695121235264
182150	0.0794616031985103
182160	0.0792283515701511
182170	0.0789950170772371
182180	0.0787646604513361
182190	0.0785372888453578
182200	0.0783135080830264
182210	0.0780928621237483
182220	0.077872318923723
182230	0.0776523854416861
182240	0.0774356010386957
182250	0.0772219760779534
182260	0.0770121391480656
182270	0.0768055422012238
182280	0.0766004321628037
182290	0.0763952559762653
182300	0.0761933513987917
182310	0.0759947253956487
182320	0.0757997889887401
182330	0.0756083331246321
182340	0.0754201401591498
182350	0.0752321488356839
182360	0.0750464114842588
182370	0.0748640035594246
182380	0.0746849274399279
182390	0.0745096753447281
182400	0.074337732017266
182410	0.0741690700643669
182420	0.0740007350820413
182430	0.0738336485579975
182440	0.0736699050340461
182450	0.0735095284198412
182460	0.0733528951000348
182470	0.073199829546232
182480	0.0730499732103689
182490	0.0729035106322152
182500	0.0727583856856121
182510	0.0726150797424444
182520	0.0724751161710568
182530	0.0723384745859128
182540	0.0722051529042585
182550	0.0720754179603617
182560	0.0719488518832176
182570	0.0718254985408279
182580	0.0717052443519731
182590	0.0715877811179947
182600	0.0714712282703764
182610	0.0713578902485974
182620	0.0712476758055265
182630	0.0711405444553832
182640	0.0710366387508219
182650	0.0709360428487437
182660	0.0708384416085534
182670	0.0707438658062676
182680	0.0706522890522067
182690	0.0705636192942768
182700	0.0704778991291206
182710	0.0703950292190792
182720	0.0703128310442847
182730	0.0702335822706271
182740	0.0701572045239055
182750	0.0700836302609672
182760	0.070012943179479
182770	0.0699450211525855
182780	0.0698800052117098
182790	0.0698178592128132
182800	0.06975847297385
182810	0.0697016451649323
182820	0.0696475470188321
182830	0.0695959792275257
182840	0.0695470030632827
182850	0.0695005415297814
182860	0.0694566383967225
182870	0.0694151723137601
182880	0.0693761976136924
182890	0.0693395761638424
182900	0.0693053727970305
182910	0.0692735700184715
182920	0.0692439864858779
182930	0.0692167435964099
182940	0.0691917070483418
182950	0.0691684969794274
182960	0.0691474284425049
182970	0.0691285699667613
182980	0.069111917365037
182990	0.069097357875124
183000	0.0690849337589779
183010	0.0690745426049199
183020	0.0690661093698394
183030	0.0690597783074046
183040	0.0690553477873757
183050	0.0690528354880072
183060	0.0690521680065649
183070	0.0690533729542809
183080	0.069056377650394
183090	0.0690611826504569
183100	0.0690676890443905
183110	0.0690758887408661
183120	0.0690857285461579
183130	0.0690972100647124
183140	0.0691102898075034
183150	0.069124915193774
183160	0.0691410153316985
183170	0.0691586109924194
183180	0.0691773849983048
183190	0.0691973580149989
183200	0.0692185871505078
183210	0.0692411576556048
183220	0.0692649442435302
183230	0.0692898948484126
183240	0.069316085844726
183250	0.0693433368472009
183260	0.0693717794526656
183270	0.0694011779414759
183280	0.0694316547644752
183290	0.0694630381831707
183300	0.0694954049583124
183310	0.0695286935217337
183320	0.069562786797569
183330	0.0695977522596654
183340	0.0696334911337703
183350	0.0696699224219042
183360	0.0697070766152282
183370	0.0697448911194611
183380	0.0697833682725684
183390	0.0698224827323597
183400	0.069862245959784
183410	0.0699025104493536
183420	0.0699432217689965
183430	0.0699844470742128
183440	0.0700260098138903
183450	0.0700679674782267
183460	0.0701102178184057
183470	0.0701528088815732
183480	0.0701956284979444
183490	0.0702386866935142
183500	0.0702818611216338
183510	0.0703249436139472
183520	0.0703672219746077
183530	0.070409557056802
183540	0.0704518822442429
183550	0.0704942828200985
183560	0.0705366253295954
183570	0.0705789187380309
183580	0.0706210956697395
183590	0.070663155449946
183600	0.0707051163518495
183610	0.0707468433466063
183620	0.0707883930551395
183630	0.0708297352303225
183640	0.0708708671086851
183650	0.0709117700553514
183660	0.0709523943761246
183670	0.0709925937610902
183680	0.0710324436409551
183690	0.0710719519934307
183700	0.0711109812901611
183710	0.0711495975032896
183720	0.0711877402604511
183730	0.0712254075298161
183740	0.0712625290357516
183750	0.0712991804396646
183760	0.0713352914124925
183770	0.0713708008809305
183780	0.0714057654750686
183790	0.0714401240634367
183800	0.0714738744264702
183810	0.07150647372521
183820	0.0715381839720432
183830	0.0715693660636472
183840	0.0715997920132901
183850	0.0716296762125127
183860	0.0716588192356244
183870	0.0716873475491084
183880	0.0717151997154374
183890	0.0717423641291962
183900	0.0717688484830133
183910	0.0717946509092991
183920	0.0718198855567619
183930	0.0718444154814536
183940	0.0718683390743167
183950	0.0718914950722322
183960	0.0719139599989589
183970	0.0719358021154639
183980	0.0719569405226983
183990	0.0719773832855773
184000	0.0719971889771497
184010	0.0720163561881089
184020	0.0720348233530742
184030	0.0720527192035934
184040	0.0720699726113205
184050	0.0720865726509924
184060	0.0721025978763284
184070	0.0721180472838057
184080	0.0721329101921249
184090	0.0721471759842342
184100	0.0721609333483028
184110	0.0721742323718252
184120	0.0721869319937947
184130	0.0721991720209579
184140	0.0722109421739139
184150	0.0722222614912686
184160	0.0722331706586415
184170	0.0722436790832054
184180	0.0722537767229092
184190	0.0722635336640273
184200	0.0722729497226896
184210	0.0722820853904689
184220	0.0722909502629552
184230	0.0722995247499932
184240	0.0723078791605855
184250	0.0723160036957818
184260	0.0723239785255007
184270	0.0723317938171846
184280	0.0723395200718481
184290	0.0723471377360664
184300	0.0723547271256334
184310	0.0723622784510985
184320	0.0723698525514602
184330	0.072377459206529
184340	0.0723851495615028
184350	0.0723929943176599
184360	0.0724009131767686
184370	0.0724090573143452
184380	0.0724174780947912
184390	0.0724260343218242
184400	0.0724349285915298
184410	0.0724441612640079
184420	0.0724537228944823
184430	0.0724636846676367
184440	0.0724741179256736
184450	0.0724849938887887
184460	0.0724964035963809
184470	0.0725083281993169
184480	0.0725208393825127
184490	0.0725340089781203
184500	0.0725477474065077
184510	0.0725622686832593
184520	0.0725774319838086
184530	0.07259350547256
184540	0.0726103716145243
184550	0.0726281506278816
184560	0.0726467671191915
184570	0.0726662880869462
184580	0.0726867114221963
184590	0.0727077478536455
184600	0.0727297486753058
184610	0.0727528549021983
184620	0.0727771345531723
184630	0.0728024414358902
184640	0.0728289887702225
184650	0.0728567011312833
184660	0.0728856492878201
184670	0.0729159013826464
184680	0.0729474570874714
184690	0.072980459010284
184700	0.0730147606618078
184710	0.0730505062153997
184720	0.0730877665169408
184730	0.0731265427253442
184740	0.0731668351997357
184750	0.0732087882353355
184760	0.0732522582795299
184770	0.0732974659333077
184780	0.073344338721956
184790	0.0733929534501669
184800	0.0734433127963592
184810	0.0734955656341498
184820	0.0735495717416562
184830	0.0736054810845405
184840	0.0736632982178217
184850	0.0737231045318839
184860	0.0737848700039356
184870	0.0738488565742401
184880	0.0739148577767717
184890	0.0739824320699243
184900	0.0740505988333834
184910	0.0741208679605799
184920	0.0741932548870905
184930	0.0742678009789109
184940	0.074344532264836
184950	0.0744234838660416
184960	0.0745046820299588
184970	0.0745881651512776
184980	0.0746739597150535
184990	0.0747620979351154
185000	0.0748526010289852
185010	0.0749455100553793
185020	0.0750408409595043
185030	0.0751388728352639
185040	0.0752394578599134
185050	0.0753406978248745
185060	0.0754440713156884
185070	0.0755499669704159
185080	0.0756584059449167
185090	0.0757694100222574
185100	0.0758830026659887
185110	0.0759992148203406
185120	0.0761180567167157
185130	0.0762395685131468
185140	0.0763637607375881
185150	0.0764909492797102
185160	0.0766197561734251
185170	0.0767493774444332
185180	0.0768816903184881
185190	0.0770167182021848
185200	0.0771544819640126
185210	0.0772949890211769
185220	0.0774382635094288
185230	0.0775843220731521
185240	0.0777331643687372
185250	0.0778852028940969
185260	0.0780368680579255
185270	0.0781907893218313
185280	0.0783474699397987
185290	0.0785069205035594
185300	0.0786691519795178
185310	0.0788341682848668
185320	0.07900198103675
185330	0.0791726995243512
185340	0.0793446401343318
185350	0.0795171899515747
185360	0.0796924718594463
185370	0.0798704796833743
185380	0.080051208349381
185390	0.0802346647512494
185400	0.0804208329027653
185410	0.0806099090349657
185420	0.0807982164045317
185430	0.0809883588247604
185440	0.0811811103435816
185450	0.0813764488201982
185460	0.0815743766415597
185470	0.0817748779650621
185480	0.0819779530959939
185490	0.0821807991398867
185500	0.0823844684965251
185510	0.0825905623077202
185520	0.0827990548367322
185530	0.0830099056261611
185540	0.0832231146323656
185550	0.0834386831747923
185560	0.083652817473263
185570	0.0838683863970953
185580	0.0840860921986216
185590	0.084305928903237
185600	0.0845278324852348
185610	0.0847517778734313
185620	0.0849766560573959
185630	0.0851998119173718
185640	0.0854248095645428
185650	0.0856516084444989
185660	0.0858801531908107
185670	0.0861103929200333
185680	0.0863422807323122
185690	0.0865719618702912
185700	0.0868019240574794
185710	0.0870332901111928
185720	0.0872660062446927
185730	0.0875000196273574
185740	0.0877352641521454
185750	0.0879700987967398
185760	0.0882026990032637
185770	0.0884362653446706
185780	0.0886707456993848
185790	0.0889060441571611
185800	0.0891421051333329
185810	0.0893788397782696
185820	0.0896121418029588
185830	0.0898451352261679
185840	0.0900785312798402
185850	0.0903122318516116
185860	0.0905461710170298
185870	0.0907802506108539
185880	0.0910134899571807
185890	0.0912426135647922
185900	0.0914716729134531
185910	0.0917004776305115
185920	0.0919289275630502
185930	0.0921569441198067
185940	0.0923844260126841
185950	0.0926099675042333
185960	0.0928313193684961
185970	0.093051911172304
185980	0.0932715504659029
185990	0.093490139467537
186000	0.0937075627000746
186010	0.0939237175920597
186020	0.0941384973179428
186030	0.0943474731833109
186040	0.0945546945153208
186050	0.0947602132331994
186060	0.0949639449101172
186070	0.095165777604954
186080	0.0953655826067723
186090	0.0955632716946657
186100	0.0957587275260332
186110	0.0959483069200606
186120	0.0961351242385998
186130	0.0963194270488897
186140	0.0965010793703272
186150	0.0966799856396611
186160	0.0968560380320587
186170	0.0970291251490631
186180	0.0971991613637862
186190	0.0973660092151503
186200	0.0975277916950035
186210	0.0976845251603113
186220	0.0978379996922405
186230	0.0979879485544133
186240	0.0981342605383848
186250	0.0982768470107459
186260	0.0984156116013157
186270	0.0985504674169589
186280	0.0986812993518166
186290	0.0988080252687989
186300	0.0989305564816465
186310	0.0990487967867122
186320	0.0991621117266241
186330	0.0992689794988607
186340	0.0993715535269044
186350	0.0994696948995578
186360	0.0995632208567336
186370	0.0996520784698299
186380	0.099736189664787
186390	0.0998154759733759
186400	0.099889900584295
186410	0.0999593764141714
186420	0.100023867985976
186430	0.10008329085441
186440	0.100137611037882
186450	0.100186789127123
186460	0.100230766280743
186470	0.100269504874204
186480	0.100302964786194
186490	0.100331110405673
186500	0.100353933311365
186510	0.100371370445342
186520	0.100383432492253
186530	0.100390088235661
186540	0.100391323942856
186550	0.100387138945881
186560	0.100377507820327
186570	0.100362447821445
186580	0.100341952815699
186590	0.100316028493379
186600	0.100284683861882
186610	0.100247929796998
186620	0.100205794640037
186630	0.10015829029295
186640	0.100105448804838
186650	0.100047299853538
186660	0.0999838777510369
186670	0.0999152157232925
186680	0.0998413390768862
186690	0.0997623096916105
186700	0.0996781839741711
186710	0.0995889741468875
186720	0.0994947758919575
186730	0.0993956211098958
186740	0.0992916554940569
186750	0.0991830310592433
186760	0.0990681716012071
186770	0.0989473116719006
186780	0.0988217396843628
186790	0.0986915213496726
186800	0.0985567627648448
186810	0.0984175163926189
186820	0.0982738749615683
186830	0.0981259208726924
186840	0.0979737612801814
186850	0.0978174781386012
186860	0.0976571644426858
186870	0.0974932931885021
186880	0.0973228601602725
186890	0.0971474755949875
186900	0.0969683858502173
186910	0.0967857161868454
186920	0.0965995469655973
186930	0.0964099987444921
186940	0.0962171798432391
186950	0.096021209611181
186960	0.0958226306924689
186970	0.0956174006122882
186980	0.0954084616065983
186990	0.0951967743744493
187000	0.0949824544410946
187010	0.0947656175273782
187020	0.0945463632084087
187030	0.0943249975845244
187040	0.0941005019175116
187050	0.0938698980240238
187060	0.0936373276481083
187070	0.0934029122858965
187080	0.0931667678273435
187090	0.0929289990116708
187100	0.0926900390150654
187110	0.09244752349423
187120	0.0922005655206145
187130	0.091952435867129
187140	0.0917032639953314
187150	0.0914531446176448
187160	0.0912023189036381
187170	0.0909505757770665
187180	0.0906929675605239
187190	0.0904348588175446
187200	0.0901763663423133
187210	0.0899175918784763
187220	0.0896588208940027
187230	0.0893996733998122
187240	0.0891353338528455
187250	0.0888711340646351
187260	0.0886071973790295
187270	0.0883435914840344
187280	0.0880808007346748
187290	0.087816583081501
187300	0.0875490981340256
187310	0.0872823533429012
187320	0.087016448775352
187330	0.0867514472076056
187340	0.0864881665458768
187350	0.086221154145269
187360	0.0859537108884245
187370	0.0856875690677583
187380	0.0854227813151322
187390	0.0851598428427018
187400	0.0848974220444034
187410	0.0846316466708687
187420	0.0843675833826105
187430	0.0841052848984584
187440	0.0838449176316263
187450	0.0835870867168652
187460	0.0833269220953014
187470	0.0830670402546742
187480	0.0828092824982596
187490	0.0825536966287401
187500	0.0823008810000823
187510	0.0820494349900306
187520	0.081795301034197
187530	0.0815436102932472
187540	0.0812944112091467
187550	0.0810479384965193
187560	0.0808045491024282
187570	0.0805603245483621
187580	0.0803162547342766
187590	0.080074938676631
187600	0.079836381381378
187610	0.0796011708319958
187620	0.0793689515113043
187630	0.0791348783081351
187640	0.0789028789054284
187650	0.0786738535531885
187660	0.0784478329962086
187670	0.078225486093986
187680	0.0780061487729515
187690	0.0777848540206147
187700	0.0775662375975175
187710	0.0773507765879158
187720	0.07713852721514
187730	0.0769300408038498
187740	0.0767247149058529
187750	0.0765189940991656
187760	0.0763150980521538
187770	0.0761144542462137
187780	0.0759170710206754
187790	0.0757234873917017
187800	0.0755332383010591
187810	0.0753457358960764
187820	0.0751578580447657
187830	0.0749733011253477
187840	0.0747920447930157
187850	0.0746141881429434
187860	0.0744400631680668
187870	0.0742692013246956
187880	0.0741016066449674
187890	0.073932399481786
187900	0.0737663123141061
187910	0.0736036297129961
187920	0.0734442273629835
187930	0.073288686308947
187940	0.0731365753724351
187950	0.0729877321307335
187960	0.0728420446970034
187970	0.0726964776567454
187980	0.0725540960565681
187990	0.072414973616159
188000	0.0722790814489122
188010	0.0721466750804171
188020	0.0720176771662567
188030	0.0718918477165629
188040	0.0717691422536514
188050	0.0716495366859433
188060	0.0715315556316798
188070	0.0714155738892563
188080	0.0713028180231633
188090	0.0711931004355482
188100	0.0710865362566111
188110	0.0709831408495376
188120	0.0708829725001714
188130	0.0707857927653349
188140	0.0706915655065164
188150	0.0706002745024756
188160	0.0705119520926777
188170	0.070426516856983
188180	0.0703425447311723
188190	0.0702605620807467
188200	0.0701814671869499
188210	0.0701052478342204
188220	0.0700318176700538
188230	0.0699612226917991
188240	0.069893387802834
188250	0.0698285099175311
188260	0.069766375258467
188270	0.0697069394285789
188280	0.0696500477825044
188290	0.0695958342751961
188300	0.0695442107992521
188310	0.0694951089395978
188320	0.0694485165258122
188330	0.0694044313244175
188340	0.0693627688902522
188350	0.069323528522118
188360	0.0692866459579972
188370	0.0692521674475933
188380	0.0692199753000442
188390	0.0691900623054957
188400	0.0691618466412064
188410	0.0691358343411235
188420	0.0691121021196763
188430	0.0690905809834094
188440	0.0690711933717116
188450	0.0690538992940652
188460	0.0690387497275828
188470	0.0690256235170903
188480	0.0690145273593471
188490	0.0690054498826862
188500	0.0689982262590771
188510	0.0689929731314638
188520	0.0689896259718356
188530	0.0689880210904429
188540	0.0689882761433075
188550	0.0689902639879909
188560	0.068994012590173
188570	0.0689994497312236
188580	0.0690065126510498
188590	0.0690151664565501
188600	0.0690254032108999
188610	0.0690371699943527
188620	0.0690504685209828
188630	0.0690652009786702
188640	0.0690813509634155
188650	0.0690989483982697
188660	0.0691177950341331
188670	0.0691379755703187
188680	0.0691594926571794
188690	0.0691817187319885
188700	0.069205039502596
188710	0.069229476086601
188720	0.0692550404792862
188730	0.0692816621162898
188740	0.0693092339083024
188750	0.069337832036412
188760	0.0693673306484758
188770	0.0693977416731924
188780	0.0694290032715428
188790	0.069461081324864
188800	0.0694938950889988
188810	0.0695275393530354
188820	0.0695618130873316
188830	0.0695968109596626
188840	0.0696323867281556
188850	0.0696685608051732
188860	0.0697053442914506
188870	0.0697426181669941
188880	0.0697804305458723
188890	0.0698188018893481
188900	0.0698575560918388
188910	0.0698967596983431
188920	0.0699362362909561
188930	0.0699760428569189
188940	0.0700161334992061
188950	0.0700564339241061
188960	0.0700969071240402
188970	0.0701376101400941
188980	0.0701783457273972
188990	0.0702192743583784
189000	0.0702601887701576
189010	0.0703011551226001
189020	0.0703411308037308
189030	0.0703808523254651
189040	0.070420499391371
189050	0.0704601095321606
189060	0.0704995302558363
189070	0.0705387702951629
189080	0.0705777809988875
189090	0.0706166188115619
189100	0.0706552254206371
189110	0.07069346561289
189120	0.0707314239955705
189130	0.0707690897222434
189140	0.0708064694005388
189150	0.0708435051872952
189160	0.0708801279722921
189170	0.0709163454361788
189180	0.0709520785964796
189190	0.0709873253739684
189200	0.071022102803708
189210	0.071056399319344
189220	0.0710900962511234
189230	0.0711233081160548
189240	0.0711559160357296
189250	0.0711879082173652
189260	0.0712193602750558
189270	0.0712502116370068
189280	0.0712804411282054
189290	0.0713100071609711
189300	0.0713389569801945
189310	0.071367229839039
189320	0.0713948238445245
189330	0.0714218153137481
189340	0.0714480557202976
189350	0.0714735431361153
189360	0.071497872687991
189370	0.0715215234146823
189380	0.0715444938049477
189390	0.0715667726332436
189400	0.0715883778047467
189410	0.0716092901894865
189420	0.071629516909651
189430	0.0716491343566309
189440	0.0716679838825664
189450	0.0716862120899948
189460	0.0717038064520472
189470	0.0717207963939263
189480	0.0717371517792125
189490	0.071752811880481
189500	0.071767835184525
189510	0.0717822900852894
189520	0.0717960966054222
189530	0.0718093329134028
189540	0.0718219287325583
189550	0.0718340125493018
189560	0.0718455142216976
189570	0.0718564928923308
189580	0.071866967395899
189590	0.0718769081340776
189600	0.0718863938824964
189610	0.0718954242348358
189620	0.07190399877607
189630	0.0719121673908072
189640	0.071919939469821
189650	0.0719273746833339
189660	0.0719344127201148
189670	0.0719411636519618
189680	0.0719476466295874
189690	0.0719538516974304
189700	0.0719598386799919
189710	0.0719656073770129
189720	0.0719712273456465
189730	0.0719766789901422
189740	0.0719820416274539
189750	0.0719872356104947
189760	0.0719924702300311
189770	0.0719976561655832
189780	0.0720028826019256
189790	0.0720081203554798
189800	0.0720134490003672
189810	0.0720189287193582
189820	0.0720245499082231
189830	0.0720303126654011
189840	0.0720363569688258
189850	0.0720425936789371
189860	0.0720491726433106
189870	0.0720560747301191
189880	0.0720633800013312
189890	0.0720709994141934
189900	0.0720791434484781
189910	0.0720876725427052
189920	0.0720967779054041
189930	0.0721063998350824
189940	0.0721166694373292
189950	0.0721274979006262
189960	0.0721390456738313
189970	0.0721512845127106
189980	0.0721642250418646
189990	0.072177919012391
190000	0.0721925177075863
190010	0.0722079424448442
190020	0.0722242453620404
190030	0.0722414376141565
190040	0.0722596517479647
190050	0.0722788798407302
190060	0.0722991237654964
190070	0.0723204463085687
190080	0.0723429202287194
190090	0.0723665991100405
190100	0.072391424799601
190110	0.0724175316961825
190120	0.0724448424271266
190130	0.0724735018245649
190140	0.0725036460102765
190150	0.0725351984054889
190160	0.072568168551313
190170	0.0726026280069493
190180	0.0726386459077948
190190	0.0726761522652143
190200	0.0727145757715443
190210	0.0727544871584275
190220	0.0727959585384599
190230	0.0728390625485316
190240	0.0728838734033019
190250	0.0729304639419222
190260	0.0729788378079843
190270	0.0730289268914676
190280	0.0730809513375947
190290	0.0731347708957653
190300	0.073190607326346
190310	0.0732483218988206
190320	0.0733079929886695
190330	0.073369699867456
190340	0.0734334517783982
190350	0.0734993274240496
190360	0.0735672652057455
190370	0.0736373459414451
190380	0.0737096544173808
190390	0.0737842809342862
190400	0.073861222274334
190410	0.0739405069024556
190420	0.0740202813619504
190430	0.0741016907839106
190440	0.0741853998819452
190450	0.0742714310020477
190460	0.0743598209823203
190470	0.0744505869817949
190480	0.0745437691985195
190490	0.0746393850605076
190500	0.0747374676140809
190510	0.0748380375949442
190520	0.0749411304328152
190530	0.0750468103646571
190540	0.0751553435116946
190550	0.075266197406323
190560	0.0753775059923938
190570	0.075491396073429
190580	0.0756079007607388
190590	0.0757270285473937
190600	0.0758488149130013
190610	0.0759732763369509
190620	0.0761004272096304
190630	0.07623030204969
190640	0.0763629085861919
190650	0.0764986801010191
190660	0.0766355771383036
190670	0.076773562867423
190680	0.0769142895902344
190690	0.0770577745670025
190700	0.0772040243203492
190710	0.0773530489532949
190720	0.0775048753577792
190730	0.0776595125427793
190740	0.0778172411944269
190750	0.077976156299275
190760	0.0781357746439525
190770	0.0782981660166799
190780	0.0784633335662039
190790	0.0786312828140192
190800	0.0788020258242646
190810	0.0789755580810548
190820	0.0791520249794465
190830	0.0793299737051217
190840	0.0795081258248604
190850	0.0796890029643596
190860	0.079872592904268
190870	0.080058892027482
190880	0.0802479054947796
190890	0.0804396286366404
190900	0.0806343847072353
