Var1	A_movmean
2820	0.0762573377217244
2830	0.0763255069053126
2840	0.076394766550236
2850	0.0764650793420326
2860	0.0765364080050232
2870	0.0766087155466988
2880	0.0766819584596369
2890	0.0767560922432768
2900	0.0768310804761263
2910	0.0769068857620514
2920	0.0769834721220908
2930	0.0770608025890326
2940	0.0771388406925567
2950	0.0772175503147847
2960	0.0772968949176007
2970	0.0773768389575523
2980	0.0774573463222275
2990	0.0775383819491813
3000	0.0776199102647566
3010	0.0777018956281468
3020	0.0777843034331665
3030	0.077867099135652
3040	0.0779502487690157
3050	0.0780337172426967
3060	0.0781174715948615
3070	0.0782014778715388
3080	0.0782857026129191
3090	0.0783701135116089
3100	0.0784546777791227
3110	0.0785393594622118
3120	0.0786241227990223
3130	0.0787089364099185
3140	0.0787937694696134
3150	0.0788785917778457
3160	0.0789633730916577
3170	0.0790480838606785
3180	0.0791326951570648
3190	0.0792171775483975
3200	0.0793015033487781
3210	0.0793856449668215
3220	0.0794695749019276
3230	0.0795532662738787
3240	0.0796366928951937
3250	0.0797198292016381
3260	0.0798026636563245
3270	0.0798851733279348
3280	0.0799673346524
3290	0.0800491245383648
3300	0.080130520673066
3310	0.0802115011836336
3320	0.0802920448552818
3330	0.0803721310249154
3340	0.0804517396931682
3350	0.0805308515612229
3360	0.0806094478738574
3370	0.0806875106209706
3380	0.0807650223754024
3390	0.0808419664462929
3400	0.0809183268041844
3410	0.080994091260604
3420	0.0810692571485844
3430	0.0811438107317396
3440	0.081217739010488
3450	0.0812910296935578
3460	0.0813636712910597
3470	0.0814356529335401
3480	0.0815069646032406
3490	0.0815775969684229
3500	0.0816475413882828
3510	0.08171679003185
3520	0.0817853357692772
3530	0.0818531723215274
3540	0.0819202990053285
3550	0.0819867249066439
3560	0.0820524462487488
3570	0.0821174599138058
3580	0.0821817635201569
3590	0.082245355632562
3600	0.0823082354190619
3610	0.0823704028756498
3620	0.0824318587003554
3630	0.0824926044773559
3640	0.0825526425060396
3650	0.0826119757340765
3660	0.0826706095912018
3670	0.0827285630085299
3680	0.0827858405733374
3690	0.0828424484104439
3700	0.082898393117866
3710	0.0829536823210767
3720	0.0830083240695379
3730	0.083062327392503
3740	0.0831157018043924
3750	0.0831684577515969
3760	0.0832206062010348
3770	0.0832721589680345
3780	0.0833231284122508
3790	0.0833735415996324
3800	0.0834234170898747
3810	0.0834727693868816
3820	0.083521613571758
3830	0.0835699654020548
3840	0.0836178412874877
3850	0.0836652581995269
3860	0.0837122338269334
3870	0.0837587864541366
3880	0.0838049348711222
3890	0.0838506984746815
3900	0.0838960971888304
3910	0.0839411516156006
3920	0.0839858889991232
3930	0.0840303420184579
3940	0.0840745326772953
3950	0.0841184835404792
3960	0.0841622176630598
3970	0.0842057585303345
3980	0.0842491300507684
3990	0.0842923526105798
4000	0.0843354420784057
4010	0.0843784234657458
4020	0.0844213221548978
4030	0.0844641636151778
4040	0.0845069739787945
4050	0.0845497796921936
4060	0.084592607296953
4070	0.0846354839327296
4080	0.0846784430087609
4090	0.084721519488334
4100	0.0847647411965881
4110	0.0848081359198033
4120	0.0848517318430503
4130	0.0848955571940443
4140	0.0849396404693894
4150	0.0849840103378919
4160	0.0850286932376824
4170	0.0850737021709925
4180	0.085119065685065
4190	0.0851648124527164
4200	0.0852109710345495
4210	0.0852575702675977
4220	0.0853046388776739
4230	0.0853522055698235
4240	0.0854002989474467
4250	0.0854489476511462
4260	0.0854981802998828
4270	0.0855480253280063
4280	0.0855985111348203
4290	0.0856496638933704
4300	0.0857014913771341
4310	0.0857540247545038
4320	0.0858072953581545
4330	0.0858613300508335
4340	0.0859161554891664
4350	0.0859717979671427
4360	0.0860282837211847
4370	0.0860856386333493
4380	0.0861438881300624
4390	0.0862030574176933
4400	0.0862631713386798
4410	0.0863242286098763
4420	0.0863862524289881
4430	0.0864492659377006
4440	0.0865132919786635
4450	0.0865783529066248
4460	0.0866444705204998
4470	0.0867116662159495
4480	0.0867799607191881
4490	0.0868493743331518
4500	0.0869199267014038
4510	0.086991611370488
4520	0.0870644437313117
4530	0.0871384412174752
4540	0.087213620732938
4550	0.0872899983219949
4560	0.0873675895578637
4570	0.0874464092106797
4580	0.0875264712398308
4590	0.0876077890390473
4600	0.0876903638639779
4610	0.0877741879995007
4620	0.0878592720070224
4630	0.0879456257349175
4640	0.0880332579992499
4650	0.0881221770938359
4660	0.0882123900744929
4670	0.0883039033859975
4680	0.0883967222860723
4690	0.0884908507362301
4700	0.0885862630770141
4710	0.0886829617472074
4720	0.0887809481466263
4730	0.08888022267395
4740	0.0889807847158633
4750	0.0890826327096113
4760	0.0891857639385017
4770	0.0892901747628909
4780	0.0893958604383185
4790	0.0895027988425191
4800	0.0896109695751496
4810	0.0897203645005587
4820	0.0898309746336138
4830	0.0899427897276169
4840	0.0900557985643014
4850	0.090169988711645
4860	0.0902853466701641
4870	0.0904018617784812
4880	0.0905195190923837
4890	0.0906382866225734
4900	0.0907581334724497
4910	0.0908790407304626
4920	0.0910009886530747
4930	0.0911239560793056
4940	0.0912479210704285
4950	0.0913728603553706
4960	0.0914987496153307
4970	0.0916255635074298
4980	0.0917532754435099
4990	0.0918818578279359
5000	0.0920112758428826
5010	0.0921414825959007
5020	0.0922724474789979
5030	0.0924041389706989
5040	0.0925365242998811
5050	0.092669569661038
5060	0.0928032402776392
5070	0.0929375001792669
5080	0.0930723126378017
5090	0.093207639611672
5100	0.0933434423286039
5110	0.0934796808031559
5120	0.0936163142028154
5130	0.0937533005486994
5140	0.0938905970844815
5150	0.0940281483208004
5160	0.094165905541455
5170	0.0943038237352461
5180	0.0944418570040087
5190	0.0945799627362235
5200	0.0947181023630506
5210	0.0948562279004528
5220	0.0949942907073562
5230	0.0951322413033009
5240	0.0952700295154412
5250	0.095407604522067
5260	0.0955449148975365
5270	0.0956819083853211
5280	0.0958185323190731
5290	0.0959547332934611
5300	0.096090457463752
5310	0.0962256504854622
5320	0.0963602572881702
5330	0.0964942226933713
5340	0.0966274908103733
5350	0.0967600053937789
5360	0.0968917123255982
5370	0.0970225705115215
5380	0.0971525231390131
5390	0.0972815131524903
5400	0.0974094833882112
5410	0.0975363762658735
5420	0.0976621342316461
5430	0.0977866996094625
5440	0.0979100144645823
5450	0.0980320209564809
5460	0.0981526611551779
5470	0.0982718772146444
5480	0.098389611303989
5490	0.0985058077823243
5500	0.0986204293385343
5510	0.0987334190427781
5520	0.0988447201170304
5530	0.0989542760892104
5540	0.0990620306626227
5550	0.0991679280368497
5560	0.0992719126402101
5570	0.0993739293364179
5580	0.0994739234926682
5590	0.0995718410474568
5600	0.0996676155352226
5610	0.0997612133130464
5620	0.0998525820227708
5630	0.0999416695733745
5640	0.100028424430712
5650	0.100112795773864
5660	0.100194733499483
5670	0.100274188293356
5680	0.100351111791802
5690	0.100425456303095
5700	0.100497175230392
5710	0.100566248151746
5720	0.100632633420149
5730	0.100696267045001
5740	0.10075709906621
5750	0.100815087624727
5760	0.100870191720172
5770	0.100922371611157
5780	0.100971588821419
5790	0.101017805648744
5800	0.1010609972202
5810	0.101101147909161
5820	0.101138214026577
5830	0.101172138357567
5840	0.101202889896462
5850	0.10123043856826
5860	0.101254756097715
5870	0.101275815143251
5880	0.1012935902671
5890	0.101308057733258
5900	0.101319210654755
5910	0.10132700242383
5920	0.101331413435635
5930	0.101332425220092
5940	0.101330021221802
5950	0.101324186308123
5960	0.101314906769015
5970	0.101302160208725
5980	0.10128590582081
5990	0.101266150834663
6000	0.101242901671127
6010	0.101216152787267
6020	0.101185900035417
6030	0.10115214105798
6040	0.101114843218836
6050	0.101073994340874
6060	0.101029596981962
6070	0.100981655178909
6080	0.100930174812737
6090	0.100875178325483
6100	0.100816664061595
6110	0.100754621174978
6120	0.100689061804953
6130	0.100619999797484
6140	0.100547450399098
6150	0.100471430522702
6160	0.100391931249937
6170	0.100308953570443
6180	0.100222519502255
6190	0.100132652294346
6200	0.100039383008879
6210	0.0999427551211789
6220	0.0998427589825975
6230	0.0997394153817127
6240	0.0996327551677018
6250	0.0995228107821509
6260	0.0994096157059281
6270	0.0992931991512081
6280	0.0991735577323345
6290	0.0990507298346015
6300	0.0989247550184289
6310	0.0987956740996657
6320	0.0986635292984341
6330	0.0985283417465771
6340	0.0983901319913792
6350	0.0982489581714658
6360	0.0981048719681709
6370	0.0979579215057167
6380	0.0978081561509479
6390	0.0976555907595107
6400	0.0975002681045878
6410	0.0973422411634593
6420	0.0971815637050239
6430	0.0970182906824605
6440	0.0968524766424337
6450	0.0966841374084405
6460	0.096513331122867
6470	0.0963401166636817
6480	0.0961645534954285
6490	0.0959867020802757
6500	0.0958066188599354
6510	0.0956243288246629
6520	0.0954398951146517
6530	0.0952533811005595
6540	0.0950648509550953
6550	0.094874369257629
6560	0.0946820009651731
6570	0.0944877746898421
6580	0.0942917551586205
6590	0.0940940092776837
6600	0.0938946042798658
6610	0.0936936077733901
6620	0.0934910874229747
6630	0.0932870954120354
6640	0.0930816810403378
6650	0.0928749133724928
6660	0.0926668613973365
6670	0.0924575942019665
6680	0.0922471809584994
6690	0.0920356906773888
6700	0.0918231783332059
6710	0.0916096948800899
6720	0.0913953099304112
6730	0.0911800927644276
6740	0.0909641126646878
6750	0.0907474384470335
6760	0.0905301387426928
6770	0.0903122818199524
6780	0.0900939183945868
6790	0.0898751062787964
6800	0.0896559261883822
6810	0.0894364518691747
6820	0.0892167509202535
6830	0.0889968905806557
6840	0.088776937446159
6850	0.0885569575233427
6860	0.0883370163962942
6870	0.088117168685299
6880	0.0878974689812155
6890	0.0876779815251238
6900	0.0874587695815733
6910	0.0872398959852586
6920	0.0870214224967103
6930	0.0868034308399014
6940	0.0865859887445274
6950	0.0863691561781966
6960	0.0861529923687411
6970	0.0859375555463473
6980	0.0857229030604831
6990	0.085509079908443
7000	0.0852961347946601
7010	0.0850841232615171
7020	0.0848731099255774
7030	0.0846631737563771
7040	0.0844543668654605
7050	0.0842467415418166
7060	0.0840403489035195
7070	0.0838352381692009
7080	0.083631458372366
7090	0.0834290571066727
7100	0.0832280942365565
7110	0.0830286412765539
7120	0.0828307422499095
7130	0.0826344409454492
7140	0.0824397799250884
7150	0.0822468002250781
7160	0.0820555426060617
7170	0.0818660565462298
7180	0.0816784106020929
7190	0.0814926415804481
7200	0.0813087856138439
7210	0.0811268775293474
7220	0.0809469506837241
7230	0.0807690380188286
7240	0.0805932028150696
7250	0.08041948879084
7260	0.0802479250245642
7270	0.0800785393286036
7280	0.0799113590337443
7290	0.079746410341312
7300	0.0795837417975739
7310	0.0794233981326243
7320	0.0792654028199229
7330	0.0791097769970624
7340	0.0789565411236324
7350	0.0788057148331686
7360	0.078657343926083
7370	0.078511465052719
7380	0.0783680937800596
7390	0.0782272456348819
7400	0.0780889349221972
7410	0.0779531748312523
7420	0.0778200145391492
7430	0.0776894735916842
7440	0.0775615623958495
7450	0.0774362891268959
7460	0.0773136626838906
7470	0.0771936961278428
7480	0.0770764347930069
7490	0.0769618843523328
7500	0.076850048877062
7510	0.0767409310817159
7520	0.0766345335424474
7530	0.0765308803561952
7540	0.0764299958814002
7550	0.0763318799602696
7560	0.0762365212524763
7570	0.076143910656042
7580	0.0760540446909781
7590	0.0759669545657316
7600	0.0758826438551915
7610	0.0758011062084757
7620	0.0757223346966485
7630	0.0756463215878195
7640	0.0755730596971012
7650	0.0755025806431891
7660	0.0754348740190758
7670	0.075369928801379
7680	0.0753077333676102
7690	0.0752482754755527
7700	0.0751915465884078
7710	0.0751375607297096
7720	0.0750862967076023
7730	0.0750377388993271
7740	0.074991871072838
7750	0.0749486765975265
7760	0.0749081381161546
7770	0.0748702746507091
7780	0.0748350690683134
7790	0.0748025017737906
7800	0.0747725526021254
7810	0.0747452009236209
7820	0.0747204257180586
7830	0.0746982210371404
7840	0.0746785687313018
7850	0.0746614415709336
7860	0.0746468158063494
7870	0.074634667107198
7880	0.074624970673505
7890	0.0746177014107148
7900	0.0746128478414139
7910	0.0746104019590442
7920	0.0746103366450357
7930	0.0746126244165226
7940	0.0746172373596682
7950	0.0746241472377234
7960	0.0746333145931384
7970	0.0746447018199515
7980	0.0746582967767532
7990	0.0746740794426164
8000	0.0746920190816402
8010	0.0747120845944594
8020	0.0747342447426333
8030	0.0747584679110425
8040	0.0747847221442461
8050	0.0748129753753831
8060	0.0748431951849867
8070	0.0748753589890622
8080	0.0749094435143437
8090	0.0749453973697793
8100	0.0749831859931133
8110	0.075022775224637
8120	0.0750641307178687
8130	0.0751072179447833
8140	0.0751520022845726
8150	0.0751984488399336
8160	0.0752465226070316
8170	0.0752961884541336
8180	0.0753474110037589
8190	0.0754001665531613
8200	0.0754544262520835
8210	0.0755101536548141
8220	0.0755673112891012
8230	0.0756258466946464
8240	0.0756857239439636
8250	0.0757469060385927
8260	0.0758093558920967
8270	0.075873037434749
8280	0.0759379134369296
8290	0.0760039472722977
8300	0.0760711021858882
8310	0.0761393408300068
8320	0.0762086268850042
8330	0.0762789234864459
8340	0.0763501937388253
8350	0.0764224011579438
8360	0.0764955087590694
8370	0.0765694800182765
8380	0.0766442783456518
8390	0.0767198673235462
8400	0.0767961981648306
8410	0.0768732349090746
8420	0.0769509420848323
8430	0.0770292836718734
8440	0.0771082241932935
8450	0.0771877281258475
8460	0.0772677604773933
8470	0.0773482867132634
8480	0.0774292717882765
8490	0.0775106812414683
8500	0.0775924810545587
8510	0.0776746377861093
8520	0.0777571169500606
8530	0.0778398855929584
8540	0.0779229108116128
8550	0.0780061597503266
8560	0.0780896001146344
8570	0.0781731995824947
8580	0.0782569269772987
8590	0.0783407506415309
8600	0.0784246394711809
8610	0.0785085629148726
8620	0.0785924910430798
8630	0.0786763939556599
8640	0.078760241919352
8650	0.0788440067949933
8660	0.0789276567532041
8670	0.0790111603235669
8680	0.0790944909683518
8690	0.0791776210501838
8700	0.079260524214753
8710	0.0793431752553548
8720	0.0794255485273378
8730	0.079507619074454
8740	0.0795893631630746
8750	0.0796707566881668
8760	0.0797517864545556
8770	0.0798324368507474
8780	0.0799126864734452
8790	0.0799925145182741
8800	0.080071900852914
8810	0.0801508259496145
8820	0.0802292708333348
8830	0.0803072172480421
8840	0.0803846476557732
8850	0.0804615450479599
8860	0.0805378931247503
8870	0.0806136763918202
8880	0.0806888798025458
8890	0.0807634892125631
8900	0.0808374911698675
8910	0.0809108820078747
8920	0.0809836559399601
8930	0.0810558018726841
8940	0.0811273093867969
8950	0.0811981687265635
8960	0.0812683708760103
8970	0.0813379076927172
8980	0.0814067715992859
8990	0.0814749558458864
9000	0.0815424544282745
9010	0.0816092619951804
9020	0.0816753740385812
9030	0.0817407868148299
9040	0.0818055123068615
9050	0.0818695521024881
9060	0.0819329047040693
9070	0.0819955696210087
9080	0.0820575469710881
9090	0.0821188376447402
9100	0.082179443152057
9110	0.0822393659189237
9120	0.0822986090042874
9130	0.0823571762506306
9140	0.0824150722321569
9150	0.0824723023067199
9160	0.0825288834076444
9170	0.0825848310280067
9180	0.0826401527549317
9190	0.0826948569499184
9200	0.082748952536577
9210	0.0828024493469174
9220	0.082855357714025
9230	0.0829076837263536
9240	0.0829594377505235
9250	0.0830106321424249
9260	0.0830612797805001
9270	0.0831113944888561
9280	0.0831609904400296
9290	0.0832101001547989
9300	0.0832587398540239
9310	0.0833069257691567
9320	0.0833546747613218
9330	0.0834020042746761
9340	0.0834489323312802
9350	0.0834954776005607
9360	0.0835416592777472
9370	0.0835874972272572
9380	0.0836330117656338
9390	0.0836782238286998
9400	0.0837231548138595
9410	0.0837678266792682
9420	0.0838122628407555
9430	0.0838565016730304
9440	0.0839005664956836
9450	0.0839444809820864
9460	0.0839882693803535
9470	0.084031956301048
9480	0.0840755668630294
9490	0.084119126272503
9500	0.0841626463285116
9510	0.084206152919889
9520	0.0842496720942982
9530	0.0842932303674208
9540	0.0843368543431414
9550	0.0843805711665256
9560	0.0844244080098422
9570	0.0844683924496048
9580	0.0845125522380217
9590	0.0845569156536368
9600	0.0846015230818563
9610	0.0846464026139908
9620	0.0846915824553768
9630	0.0847370910839532
9640	0.0847829570278877
9650	0.0848292088565942
9660	0.0848758562786471
9670	0.084922927452154
9680	0.0849704507413387
9690	0.0850184543310978
9700	0.0850669666030209
9710	0.0851160157584691
9720	0.0851656299667743
9730	0.085215837525616
9740	0.0852666663886989
9750	0.0853181444862747
9760	0.0853702996438331
9770	0.0854231595685133
9780	0.0854767408657688
9790	0.0855310583546665
9800	0.0855861387707341
9810	0.0856420084807708
9820	0.0856986936585982
9830	0.0857562203538953
9840	0.0858146140148828
9850	0.0858738999589273
9860	0.0859341058718284
9870	0.0859952599303789
9880	0.0860573861451846
9890	0.086120490943604
9900	0.0861845877473554
9910	0.0862496989429834
9920	0.0863158464302834
9930	0.0863830517192361
9940	0.0864513356756402
9950	0.0865207187677776
9960	0.0865912208776908
9970	0.0866628612866792
9980	0.0867356587030537
9990	0.086809610015265
10000	0.0868847248245012
10010	0.0869610195480736
10020	0.0870385099816525
10030	0.0871172112926521
10040	0.0871971377998007
10050	0.0872783031394108
10060	0.0873607202442551
10070	0.0874444012249324
10080	0.0875293480162948
10090	0.087615549706356
10100	0.0877030157927972
10110	0.0877917548186059
10120	0.0878817746192957
10130	0.0879730820779742
10140	0.0880656831870544
10150	0.0881595832041314
10160	0.0882547863823333
10170	0.0883512952170547
10180	0.0884490831219236
10190	0.0885481511442773
10200	0.0886484997393687
10210	0.088750128206327
10220	0.088853034799013
10230	0.0889572169556818
10240	0.0890626710231702
10250	0.0891693923412506
10260	0.0892773753058828
10270	0.0893865961283201
10280	0.0894970341201681
10290	0.0896086804557683
10300	0.0897215251950124
10310	0.0898355572828972
10320	0.0899507646274479
10330	0.090067134145839
10340	0.0901846516529521
10350	0.0903033017188761
10360	0.0904230679934052
10370	0.0905439174976028
10380	0.0906658186788807
10390	0.0907887518345813
10400	0.090912696247684
10410	0.0910376300631327
10420	0.0911635303618628
10430	0.0912903781115314
10440	0.0914181495547493
10450	0.0915468186268319
10460	0.091676358058878
10470	0.0918067395003552
10480	0.0919379288787179
10490	0.0920698773767781
10500	0.092202553708076
10510	0.0923359254170899
10520	0.0924699591625623
10530	0.0926046202048967
10540	0.0927398730160625
10550	0.0928756809483949
10560	0.093012006229606
10570	0.0931488101023295
10580	0.0932860529327359
10590	0.0934236939103879
10600	0.0935616912309452
10610	0.0937000021647573
10620	0.0938385830182957
10630	0.0939773837163319
10640	0.0941163487251556
10650	0.0942554322850402
10660	0.0943945877099599
10670	0.0945337674265454
10680	0.0946729230098729
10690	0.094812005524446
10700	0.0949509791095513
10710	0.0950897934221731
10720	0.0952283975079722
10730	0.0953667397242986
10740	0.0955047679015711
10750	0.0956424290776643
10760	0.0957796698862064
10770	0.0959164361418519
10780	0.0960526734176228
10790	0.0961883266340715
10800	0.0963233401024956
10810	0.0964576579919186
10820	0.0965912240340269
10830	0.0967239814879634
10840	0.0968558731924192
10850	0.0969868417662995
10860	0.0971168486814265
10870	0.0972458365763601
10880	0.0973737477837916
10890	0.0975005246580817
10900	0.0976261092341688
10910	0.0977504435909704
10920	0.097873469783909
10930	0.0979951295811174
10940	0.0981153652179649
10950	0.0982341187470606
10960	0.0983513323565575
10970	0.098466948349816
10980	0.0985809201138238
10990	0.0986932028828485
11000	0.0988037399335218
11010	0.0989124752164841
11020	0.0990193527836066
11030	0.09912431702306
11040	0.0992273128930431
11050	0.0993282857125132
11060	0.0994271715691307
11070	0.0995239086344854
11080	0.0996184429961983
11090	0.09971073888893
11100	0.0998007535117465
11110	0.0998884355357109
11120	0.0999737342334295
11130	0.100056599755242
11140	0.100136982952467
11150	0.100214835462965
11160	0.100290109903808
11170	0.100362759744287
11180	0.100432739463185
11190	0.100500018489609
11200	0.100564540951636
11210	0.100626264002222
11220	0.100685146048413
11230	0.100741146438501
11240	0.100794225575561
11250	0.100844345315312
11260	0.100891468384673
11270	0.100935558779783
11280	0.100976591360904
11290	0.10101453019322
11300	0.101049332132079
11310	0.101080966365401
11320	0.101109403193797
11330	0.101134614329987
11340	0.101156573000324
11350	0.101175253550885
11360	0.101190632037149
11370	0.101202661088731
11380	0.101211335464752
11390	0.101216635525893
11400	0.101218542970063
11410	0.101217041018204
11420	0.101212114512243
11430	0.101203749620851
11440	0.101191912990008
11450	0.101176574557388
11460	0.101157725029188
11470	0.101135373829668
11480	0.101109527899911
11490	0.101080182795262
11500	0.101047335677853
11510	0.101010943514943
11520	0.100971003866822
11530	0.100927518803696
11540	0.10088049187331
11550	0.100829928389283
11560	0.100775835103189
11570	0.10071820286514
11580	0.100657042648361
11590	0.100592366106464
11600	0.100524186579381
11610	0.100452518802255
11620	0.100377379189871
11630	0.100298749693631
11640	0.100216639791495
11650	0.100131070777008
11660	0.10004206567996
11670	0.0999496489952026
11680	0.0998538512633871
11690	0.0997546731578091
11700	0.0996521432580352
11710	0.099546292160601
11720	0.099437151596761
11730	0.0993247550916511
11740	0.0992091235534587
11750	0.0990902612660419
11760	0.0989682063638438
11770	0.098842998036531
11780	0.0987146769321307
11790	0.0985832848323917
11800	0.0984488348338422
11810	0.0983113552219163
11820	0.0981708923200341
11830	0.0980274987819076
11840	0.0978812331711111
11850	0.0977321443419823
11860	0.0975802393997895
11870	0.0974255686618212
11880	0.0972681849761563
11890	0.097108141987029
11900	0.0969454943020251
11910	0.0967802887072028
11920	0.0966125487716152
11930	0.0964423324161889
11940	0.0962696983010254
11950	0.0960947059037825
